Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
11TH AVENUE INN,11TH AVENUE INN,12/06/2011,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,5,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0071293,DA2287589,IV4446045,
11TH AVENUE INN,11TH AVENUE INN,05/18/2010,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0071293,DA2107126,,
11TH AVENUE INN,11TH AVENUE INN,04/16/2009,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0071293,DA1976429,,
11TH AVENUE INN,11TH AVENUE INN,04/10/2008,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,5,Unsatisfactory,false,red,Proper Consumer Advisory posted for raw ...,5,PR0071293,DA1828505,IV0620312,
11TH AVENUE INN,11TH AVENUE INN,09/06/2007,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"Warewashing facilities properly installed,...",5,PR0071293,DA1742971,IV0595178,
11TH AVENUE INN,11TH AVENUE INN,09/06/2007,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,25,Unsatisfactory,false,red,Adequate handwashing facilities,10,PR0071293,DA1742971,IV0595176,
11TH AVENUE INN,11TH AVENUE INN,09/06/2007,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,25,Unsatisfactory,false,red,Accurate thermometer provided and used ...,5,PR0071293,DA1742971,IV0595177,
11TH AVENUE INN,11TH AVENUE INN,09/06/2007,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,25,Unsatisfactory,false,red,Food Worker Cards current for all food...,5,PR0071293,DA1742971,IV0595175,
11TH AVENUE INN,11TH AVENUE INN,01/26/2006,Bed and Breakfast - Risk Category I,121 11TH AVE E ,SEATTLE,98102,,-122.3185139052,47.6194541314,11TH AVENUE INN,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0071293,DA1467379,,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/06/2015,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Unsatisfactory,false,blue,"3100 - Proper labeling, signage",5,PR0006149,DAAWFEXNX,IV8ZSUO2Z,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/06/2015,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Unsatisfactory,false,red,1500 - Proper handling of pooled eggs,5,PR0006149,DAAWFEXNX,IVCPR0DX3,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/21/2014,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,5,Satisfactory,false,red,1500 - Proper handling of pooled eggs,5,PR0006149,DAHRAAPR0,IVFVMMJOS,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,04/15/2013,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,30,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA389KULP,IVPPI78FP,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,04/15/2013,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,30,Unsatisfactory,false,red,1900 - No room temperature storage; proper use of time...,25,PR0006149,DA389KULP,IVKJANQQV,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/16/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,5,Satisfactory,false,red,1500 - Proper handling of pooled eggs,5,PR0006149,DA2381244,IV6058459,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/23/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,12,Satisfactory,false,blue,"3200 - Insects, rodents, animals not present; entrance...",5,PR0006149,DA2298965,IV4638864,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/23/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,12,Satisfactory,false,blue,"4800 - Physical facilities properly installed,...",2,PR0006149,DA2298965,IV4638799,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/23/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,12,Satisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA2298965,IV4638824,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/16/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,2900 - Adequate equipment for temperature control,5,PR0006149,DA2262268,IV4085518,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/16/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA2262268,IV4085556,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/16/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA2262268,IV4085541,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/09/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Satisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA2201542,IV3204841,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/09/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Satisfactory,false,blue,2900 - Adequate equipment for temperature control,5,PR0006149,DA2201542,IV3204817,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12/01/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,3300 - Potential food contamination prevented during ...,5,PR0006149,DA2176888,IV2752304,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12/01/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA2176888,IV2752282,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12/01/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0006149,DA2176888,IV2752262,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12/01/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,red,0100 - PIC certified by accredited program...,5,PR0006149,DA2176888,IV2752291,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,false,blue,3300 - Potential food contamination prevented during ...,5,PR0006149,DA2068764,IV1520759,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA2068764,IV1520758,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,false,blue,"3200 - Insects, rodents, animals not present; entrance...",5,PR0006149,DA2068764,IV1520760,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0006149,DA2068764,IV1520761,
120 GROCERY & DELI MART,120 GROCERY & DELI MART,04/10/2015,Seating 13-50 - Risk Category III,12001 NE 12TH ST #76,Bellevue,98005,(425) 898-1785,-122.178847106,47.620176495,120 GROCERY & DELI MART,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0023382,DABNOAU08,,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,false,red,1600 - Proper cooling procedure,30,PR0006149,DA2068764,IV1520757,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,05/18/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,0,Complete,false,,,0,PR0006149,DA1985835,,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,2900 - Adequate equipment for temperature control,5,PR0006149,DA1952289,IV0748359,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA1952289,IV0748361,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"3100 - Proper labeling, signage",5,PR0006149,DA1952289,IV0748360,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA1952289,IV0748358,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/28/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"Warewashing facilities properly installed,...",5,PR0006149,DA1913312,IV0641644,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/28/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"Wiping cloths properly used, stored",5,PR0006149,DA1913312,IV0641643,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/28/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,red,Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA1913312,IV0641642,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,05/08/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,0,Complete,false,,,0,PR0006149,DA1841510,,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/27/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,40,Unsatisfactory,false,blue,Potential food contamination prevented during ...,5,PR0006149,DA1822972,IV0618231,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/27/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,40,Unsatisfactory,false,red,Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0006149,DA1822972,IV0618233,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/27/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,40,Unsatisfactory,false,red,Proper cooling procedure,30,PR0006149,DA1822972,IV0618232,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/14/2007,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,0,Complete,false,,,0,PR0006149,DA1741709,,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/12/2007,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,blue,"Warewashing facilities properly installed,...",5,PR0006149,DA1648621,IV0575628,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/12/2007,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,red,Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA1648621,IV0575627,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/12/2007,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,false,red,Proper hot holding temperatures; between 130 degrees F...,5,PR0006149,DA1648621,IV0575626,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,false,blue,"Proper eating, tasting, drinking, or tobacco use",3,PR0006149,DA1615549,IV0569125,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,false,blue,"Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA1615549,IV0569127,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,false,blue,"Warewashing facilities properly installed,...",5,PR0006149,DA1615549,IV0569126,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,false,red,Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0006149,DA1615549,IV0569124,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,false,red,Proper handling of pooled eggs,5,PR0006149,DA1615549,IV0569123,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/21/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,0,Complete,false,,,0,PR0006149,DA1613678,,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,Adequate equipment for temperature control,5,PR0006149,DA1506094,IV0544190,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"Wiping cloths properly used, stored",5,PR0006149,DA1506094,IV0544191,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"Warewashing facilities properly installed,...",5,PR0006149,DA1506094,IV0544194,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,red,Accurate thermometer provided and used ...,5,PR0006149,DA1506094,IV0544193,
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(206) 486-5555,-122.2376817618,47.757874821,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,false,red,Proper handling of pooled eggs,5,PR0006149,DA1506094,IV0544189,
